Code,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Name,Country,Latitude,Longitude,Elevation (meters),Time from GMT
TAP,1991,362.69,364.49,364.72,364.18,362.74,358.25,355.04,353.92,354.7,357.31,359.8,362.57,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,1992,364.25,365.42,367.68,368.94,366.39,358.1,351.33,347.64,351.9,359.89,363.33,365.01,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,1993,364.67,364.75,365.41,364.39,367.29,364.62,351.46,349.46,352.94,357.6,363.16,363.6,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,1994,364.42,364.85,365.81,366.49,363.78,361.24,355.54,347.96,350.89,361.79,366.93,366.54,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,1995,366.59,367.44,367.63,368.47,367.5,363.23,359.25,355.95,357.8,363.4,365.38,368.13,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,1996,369.47,368.38,368.61,370.52,370.16,365.14,361.71,362.21,362.67,364.55,367.65,368.2,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,1997,368.32,369.5,371.8,371.87,369.46,367.36,363.71,358.77,360.64,365.56,368.25,370.81,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,1998,372.35,373.2,374.96,377.69,373.71,368.59,367.87,361.55,361.5,369.61,373.63,374.5,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,1999,374.42,375.53,376.98,377.12,375.46,370.38,367.25,365.7,365.31,369.21,372.18,372.96,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2000,374.47,377.31,377.83,375.87,373.45,371.01,368.8,367.95,369.78,373.13,374.95,376.29,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2001,376.73,377.75,380.65,381.14,377.34,374.01,374.21,370.73,369.3,374.24,375.64,376.7,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2002,379.43,380.03,382.14,386.52,384.12,373.27,369.15,373.47,375.03,375.07,377.11,378.13,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2003,380.02,383.6,384.91,385.68,385.71,376.87,369.23,370.22,374.92,378.83,381.1,382.2,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2004,384.2,385.71,385.7,389.53,390.9,383.32,373.82,366.56,371.35,379.13,382.41,385.23,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2005,385.6,385.87,387.31,390.64,388.59,380.61,377.46,376.83,377.82,383.27,383.4,383.4,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2006,388.06,389.26,390.56,392.78,392.02,387.22,380.44,376.86,380.47,386.33,388.53,389.66,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2007,392.94,396.99,396.19,392.59,391.98,388.13,384.5,384.71,383.55,385.12,388.6,391.01,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2008,391.77,392.66,396.73,398.96,395.28,390.05,386.02,388.05,392.87,390.74,389.32,391.58,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2009,393.07,394.76,396.77,398.3,394.31,388.08,381.45,377.01,385.01,390.93,390.38,392.76,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2010,394.65,395.85,398.09,399.75,398.97,394.75,394.67,396.35,393.3,392.68,396.52,398.51,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2011,398.87,399.94,401.0,404.07,405.65,397.22,389.03,391.34,393.64,397.97,400.94,399.65,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2012,400.08,403.79,406.86,407.61,405.11,397.76,396.27,396.76,395.04,399.18,402.86,404.22,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2013,405.37,404.44,404.67,410.14,412.95,408.2,402.3,400.18,401.86,401.7,401.44,405.25,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2014,408.5,411.56,412.93,412.06,412.76,407.64,398.63,392.44,396.73,402.91,405.0,407.18,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2015,408.98,408.92,410.49,414.05,412.4,405.17,401.74,400.47,401.06,413.54,420.76,413.85,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2016,409.64,413.25,418.29,418.48,414.62,410.11,402.81,405.18,411.85,413.77,413.84,415.23,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
TAP,2017,415.98,414.84,417.37,418.49,414.43,413.6,412.58,406.56,407.66,416.22,417.95,417.67,Tae-ahn Peninsula,Republic of Korea,36.738,126.133,16.0,+9 hours
THD,2002,376.59,376.59,376.59,379.26,379.28,379.98,374.82,370.64,374.55,377.58,376.59,376.59,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2003,379.05,379.05,379.05,379.05,379.05,379.05,379.05,379.05,374.62,380.03,380.49,381.08,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2004,383.49,382.47,383.66,385.02,383.03,380.08,376.7,373.99,375.09,385.74,392.36,385.95,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2005,384.42,386.36,383.52,383.48,387.08,385.22,379.53,374.27,379.55,387.42,387.04,386.03,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2006,387.33,388.59,387.09,387.63,388.87,387.5,383.93,380.23,381.23,386.12,387.46,386.37,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2007,389.07,391.69,389.99,389.48,391.07,389.81,384.35,380.79,383.1,385.4,388.51,390.56,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2008,390.33,391.53,394.04,396.04,394.37,391.09,388.34,383.95,381.84,383.52,386.69,390.71,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2009,393.01,392.22,392.61,393.66,393.06,390.31,385.96,383.33,385.2,390.77,392.08,392.16,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2010,394.6,394.98,394.75,395.96,395.6,393.64,388.69,386.38,390.38,395.12,396.34,395.91,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2011,398.45,398.72,397.02,399.24,400.16,395.13,388.23,386.71,391.11,396.68,398.83,400.45,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2012,401.87,398.99,398.4,400.15,399.01,395.48,392.75,392.87,393.37,394.26,396.78,399.37,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2013,401.15,401.69,401.29,401.0,401.6,399.51,393.55,390.62,392.22,395.8,401.89,406.97,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2014,405.29,401.74,402.38,403.65,403.21,400.19,396.34,393.81,398.65,403.45,401.55,402.4,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2015,405.61,405.33,404.56,404.86,405.33,402.87,397.36,394.08,396.13,401.51,403.33,404.05,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2016,405.87,406.8,407.59,408.14,407.89,406.07,399.95,397.09,402.1,405.19,406.04,408.81,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
THD,2017,409.86,409.28,409.65,410.94,410.67,410.08,410.08,410.08,410.08,410.08,410.08,410.08,"Trinidad Head, California",United States,41.053999999999995,-124.15100000000001,107.0,-8 hours
TIK,2011,391.34,391.34,391.34,391.34,391.34,391.34,391.34,380.6,384.27,391.98,399.3,400.57,Hydrometeorological Observatory of Tiksi,Russia,71.597,128.889,19.0,+9 hours
TIK,2012,399.2,399.24,399.63,401.25,401.34,395.13,384.69,382.84,389.21,396.27,401.49,401.77,Hydrometeorological Observatory of Tiksi,Russia,71.597,128.889,19.0,+9 hours
TIK,2013,401.63,404.01,403.74,403.01,404.03,400.78,391.39,386.34,391.53,398.85,402.33,405.17,Hydrometeorological Observatory of Tiksi,Russia,71.597,128.889,19.0,+9 hours
TIK,2014,407.52,407.73,407.25,406.41,405.2,400.63,391.27,387.04,392.58,398.89,402.12,405.13,Hydrometeorological Observatory of Tiksi,Russia,71.597,128.889,19.0,+9 hours
TIK,2015,407.33,408.72,408.54,407.51,407.21,403.36,393.72,390.41,399.01,405.27,406.62,409.09,Hydrometeorological Observatory of Tiksi,Russia,71.597,128.889,19.0,+9 hours
TIK,2016,409.47,409.17,411.08,410.96,410.12,406.53,397.69,392.68,397.07,404.61,410.41,414.51,Hydrometeorological Observatory of Tiksi,Russia,71.597,128.889,19.0,+9 hours
TIK,2017,416.4,415.24,414.88,414.54,414.04,410.34,400.22,393.89,397.62,406.06,410.96,412.72,Hydrometeorological Observatory of Tiksi,Russia,71.597,128.889,19.0,+9 hours
USH,1994,357.25,357.25,357.25,357.25,357.25,357.25,357.25,357.25,357.34,357.34,357.25,357.06,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,1995,357.08,357.3,358.68,358.68,358.68,358.68,360.17,359.83,359.04,358.75,358.8,358.46,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,1996,358.22,358.53,359.13,359.59,359.6,359.79,360.2,360.35,360.23,359.66,359.38,359.52,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,1997,361.79,361.79,361.79,361.79,362.15,361.58,361.51,361.84,361.95,361.71,361.79,361.79,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,1998,363.94,361.91,363.12,363.5,363.12,363.87,364.54,364.66,364.81,364.89,364.68,364.21,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,1999,364.2,364.55,364.81,365.02,365.61,366.36,366.34,366.27,366.34,366.11,365.99,366.14,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2000,366.15,366.01,366.04,366.32,366.57,366.98,367.61,367.94,367.74,367.47,367.12,366.71,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2001,366.65,366.92,367.3,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2002,371.41,371.41,371.41,371.41,371.41,370.74,371.74,372.03,371.85,371.8,371.15,370.55,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2003,370.82,371.11,371.4,372.13,372.63,373.04,373.63,373.96,374.0,373.83,373.54,373.35,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2004,373.35,373.23,373.35,374.02,374.65,374.65,374.65,376.04,376.06,375.7,375.22,374.89,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2005,374.83,375.05,375.56,376.1,376.52,376.46,376.46,376.46,377.88,377.57,377.44,377.23,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2006,376.56,376.7,377.73,378.05,378.39,379.03,379.41,379.59,379.74,379.8,379.15,378.58,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2007,379.04,379.32,379.54,380.11,380.7,381.3,381.98,382.05,381.72,381.71,381.38,381.08,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2008,381.56,382.45,382.76,382.58,382.45,383.26,384.23,383.88,383.74,383.75,383.26,382.93,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2009,382.91,383.25,383.51,383.85,384.26,384.47,384.9,385.1,385.44,385.56,384.99,384.54,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2010,384.1,383.75,384.49,385.28,385.69,386.48,387.07,387.28,387.26,387.02,386.91,386.66,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2011,386.07,386.06,386.79,387.36,387.84,388.44,387.09,387.09,387.09,387.09,387.09,387.09,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2016,401.08,401.08,401.08,401.08,401.08,401.19,401.46,401.33,401.27,401.09,400.75,400.48,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
USH,2017,399.96,399.86,400.6,401.45,402.05,402.62,403.07,403.41,403.6,403.31,402.8,402.62,Ushuaia,Argentina,-54.848,-68.311,12.0,-4 hours
UTA,1993,356.51,356.51,356.51,356.51,358.36,355.84,353.08,352.34,354.91,357.4,359.26,360.87,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,1994,361.17,362.52,363.68,362.83,362.56,363.98,363.1,357.22,353.63,357.73,361.32,364.17,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,1995,365.15,363.49,363.43,362.97,360.89,360.85,360.24,356.28,354.42,358.01,362.38,364.7,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,1996,365.45,365.94,366.27,365.35,365.08,363.93,361.16,358.41,356.42,359.09,363.76,365.46,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,1997,366.77,367.23,367.56,367.45,364.69,362.36,362.78,361.89,360.68,363.18,365.89,366.99,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,1998,368.06,369.16,369.81,368.6,366.1,365.59,364.8,362.53,363.19,366.05,368.51,370.8,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,1999,372.15,372.23,372.43,371.8,370.28,368.94,368.67,366.53,362.24,365.3,369.83,371.39,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2000,372.53,373.95,373.94,372.79,371.83,371.17,370.67,367.4,365.01,367.98,373.06,375.55,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2001,376.01,375.61,374.96,374.88,373.44,369.38,367.99,368.48,367.56,368.17,372.12,376.48,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2002,377.41,377.66,377.22,376.05,373.98,372.55,373.28,371.23,370.52,374.22,376.35,377.35,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2003,378.44,378.71,379.01,379.29,377.98,376.56,376.26,375.09,373.17,374.26,377.91,379.76,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2004,381.45,382.75,381.89,380.07,380.88,381.38,377.74,373.82,374.21,378.37,381.24,382.22,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2005,383.0,383.33,383.77,383.37,381.09,379.56,377.66,374.37,374.74,378.28,381.27,384.44,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2006,385.98,386.93,387.46,386.52,383.11,381.68,383.95,381.07,378.95,381.49,383.47,385.99,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2007,389.04,389.31,387.86,387.08,384.91,384.48,383.4,379.83,380.04,382.62,386.01,388.93,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2008,389.59,389.79,390.38,390.91,388.82,386.66,384.52,378.64,378.32,384.36,388.64,390.07,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2009,392.23,393.12,392.05,390.98,388.86,387.05,385.8,383.53,382.33,385.03,389.19,392.98,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2010,395.07,394.5,393.66,393.35,391.55,388.31,388.23,387.13,385.28,389.01,392.25,394.91,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2011,395.58,395.06,395.87,395.38,393.56,393.64,393.0,390.38,388.04,388.64,393.43,397.21,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2012,397.34,397.91,397.51,396.71,395.97,395.08,395.28,393.72,390.71,391.83,395.72,398.45,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2013,400.86,401.13,400.49,399.59,397.78,399.45,401.18,398.89,395.21,395.16,398.87,401.92,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2014,402.86,402.06,402.36,402.49,400.26,399.28,398.87,396.1,394.71,396.9,400.2,403.0,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2015,405.29,404.69,403.7,403.09,401.82,402.42,401.27,398.21,398.36,400.86,403.99,406.74,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2016,408.19,408.89,407.72,405.91,406.4,404.14,402.01,402.52,402.02,403.05,405.49,408.57,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UTA,2017,410.66,410.3,409.54,409.7,408.32,407.92,408.65,406.45,404.0,405.17,409.41,411.5,"Wendover, Utah",United States,39.902,-113.71799999999999,1327.0,-7 hours
UUM,1992,359.63,361.24,362.75,364.28,361.78,354.06,347.3,347.9,352.13,355.25,357.13,358.77,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,1993,359.99,361.56,363.24,364.36,362.52,354.36,345.64,344.93,352.2,358.8,360.13,360.69,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,1994,362.1,362.96,363.48,363.76,361.95,357.33,352.82,350.45,353.54,359.29,363.29,363.77,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,1995,363.9,365.12,366.38,366.46,364.81,357.84,350.66,351.36,356.74,360.75,363.3,365.03,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,1996,366.17,367.06,367.7,368.8,367.86,360.71,353.32,352.69,357.19,361.82,364.46,365.88,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,1997,367.49,368.21,369.08,370.89,368.83,363.18,356.73,355.33,361.07,365.88,365.74,367.33,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,1998,369.72,370.69,371.87,372.02,369.54,365.43,359.42,357.19,362.25,370.04,372.45,372.51,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,1999,373.03,372.64,372.93,374.61,372.79,365.51,361.64,361.84,363.72,367.61,371.22,373.81,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2000,374.45,373.77,374.61,376.26,374.42,370.72,365.23,360.94,365.33,371.28,373.56,375.41,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2001,377.01,377.71,378.42,377.7,375.05,370.78,364.76,360.89,366.39,372.41,373.32,374.78,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2002,377.1,377.72,377.98,378.86,377.43,371.58,364.82,365.36,370.08,374.27,377.75,379.13,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2003,378.96,379.59,381.04,382.37,381.62,377.16,370.9,369.94,373.46,377.2,379.84,380.55,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2004,381.42,382.13,382.58,384.29,382.6,376.57,371.68,370.72,373.09,376.11,379.61,382.89,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2005,384.29,384.77,384.14,385.14,384.9,378.59,370.76,370.15,375.91,379.99,382.07,383.38,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2006,385.57,387.4,389.14,390.57,388.06,381.08,374.64,373.91,378.63,382.39,385.12,387.28,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2007,388.19,388.59,388.99,389.38,388.5,382.03,374.76,376.3,381.95,384.35,385.76,386.97,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2008,388.72,389.69,391.24,393.69,390.99,384.59,379.27,378.45,381.46,385.61,388.56,390.48,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2009,391.89,392.23,392.94,393.69,389.67,383.84,379.84,379.5,384.06,387.69,390.53,393.97,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2010,394.41,395.25,395.73,395.49,395.24,390.66,385.25,384.42,388.88,392.07,393.38,395.84,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2011,396.71,397.63,398.87,399.51,396.98,387.78,382.31,384.94,388.36,391.54,394.27,397.12,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2012,399.45,399.9,399.74,397.23,391.5,389.59,390.42,392.3,394.92,397.04,400.18,401.4,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2013,401.74,401.67,400.97,402.34,403.92,398.92,390.9,389.2,392.89,399.04,402.56,402.79,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2014,403.53,404.24,404.09,404.82,401.84,393.7,387.66,391.3,396.25,398.77,401.04,402.15,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2015,402.97,404.47,405.36,406.31,407.38,403.12,394.73,391.55,394.25,399.19,403.74,408.34,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2016,409.58,409.19,409.63,410.55,408.99,402.18,395.68,395.88,401.63,405.98,408.36,410.57,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
UUM,2017,411.63,412.0,413.41,413.85,409.48,404.05,399.54,396.96,402.77,408.96,411.61,413.34,Ulaan Uul,Mongolia,44.452,111.096,1007.0,+8 hours
WIS,1995,365.4,365.4,365.4,365.4,365.4,365.4,365.4,365.4,365.4,365.4,365.49,365.32,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,1996,366.1,366.53,366.64,368.15,366.61,363.02,360.38,358.92,359.9,363.59,365.24,365.81,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,1997,367.29,366.72,366.74,368.32,366.57,361.45,357.33,356.18,359.06,363.53,365.88,367.51,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,1998,369.05,369.75,370.67,370.97,367.79,364.29,363.53,362.99,365.27,368.96,370.97,372.16,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,1999,372.6,372.78,372.9,372.7,371.37,367.22,363.65,363.54,365.15,368.02,371.58,372.85,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,2000,374.3,374.57,373.79,374.1,371.42,368.66,367.86,365.56,366.76,371.07,373.09,373.69,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,2001,374.62,373.77,373.91,376.44,374.76,370.78,368.85,368.34,368.62,371.44,374.46,376.61,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,2002,376.94,375.76,376.82,378.02,376.2,373.56,370.82,368.86,371.74,377.27,378.33,378.58,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,2003,379.62,379.33,379.76,382.99,382.19,375.97,372.1,371.85,374.27,378.32,380.41,379.87,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,2004,380.17,381.49,382.02,381.93,380.62,377.89,374.67,372.58,376.23,379.63,380.61,382.33,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,2005,384.03,385.28,384.55,383.95,382.48,378.18,376.17,375.9,377.26,381.63,385.34,386.49,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,2006,385.56,385.42,386.56,387.45,385.73,380.62,377.78,378.17,379.32,382.67,385.77,387.76,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
WIS,2007,387.96,387.66,388.46,388.33,386.74,383.97,382.34,381.44,381.16,384.39,388.01,389.4,"Weizmann Institute of Science at the Arava Institute, Ketura",Israel,29.965,35.06,151.0,+2 hours
